seqnames,start,end,width,strand,cellType,dataSource,GTSP,patient,reads,refGenome,timePoint,timePointDays,timePointMonths,posid,estAbund,relAbund,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,readsPerSample,readsRelAbund,totalSampleFrags,include,labeledNearestFeature,posidLabel
chr1,145996487,145996487,1,-,TCELL,454,LS-6,pin25,2,hg38,D-1,-1,-0,chr1-145996487,1,0.03727171077152441,TRUE,TXNIP,-,TRUE,TRUE,0,PIAS3,-137405,-,PBX1,-18562871,+,5366,0.03727171077152441,1397,yes,TXNIP *,"TXNIP *
chr1-145996487"
chr1,145996814,145996814,1,-,TCELL,454,LS-6,pin25,2,hg38,D-1,-1,-0,chr1-145996814,1,0.03727171077152441,FALSE,TXNIP,-,FALSE,TRUE,-182,PIAS3,-137732,-,PBX1,-18562544,+,5366,0.03727171077152441,1397,yes,TXNIP ,"TXNIP 
chr1-145996814"
chr1,1470918,1470918,1,-,TCELL,454,LS-6,pin25,4,hg38,D-1,-1,-0,chr1-1470918,1,0.07454342154304883,FALSE,ATAD3C,+,FALSE,FALSE,759,MIB2,-144495,+,LCK,-30780319,+,5366,0.07454342154304883,1397,yes,ATAD3C ,"ATAD3C 
chr1-1470918"
chr1,147542418,147542418,1,-,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1-147542418,1,0.018635855385762207,TRUE,BCL9,+,FALSE,FALSE,0,BCL9,0,+,PBX1,-17016940,+,5366,0.018635855385762207,1397,yes,BCL9 *~,"BCL9 *~
chr1-147542418"
chr1,150365072,150365072,1,-,TCELL,454,LS-6,pin25,2,hg38,D-1,-1,-0,chr1-150365072,1,0.03727171077152441,TRUE,RPRD2,+,FALSE,FALSE,0,APH1A,-95862,-,PBX1,-14194286,+,5366,0.03727171077152441,1397,yes,RPRD2 *,"RPRD2 *
chr1-150365072"
chr1,154157353,154157353,1,-,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1-154157353,1,0.018635855385762207,TRUE,TPM3,-,TRUE,TRUE,-0,TPM3,-0,-,PBX1,-10402005,+,5366,0.018635855385762207,1397,yes,TPM3 *~,"TPM3 *~
chr1-154157353"
chr1,156219908,156219908,1,-,TCELL,454,LS-6,pin25,3,hg38,D-1,-1,-0,chr1-156219908,1,0.05590756615728662,TRUE,"PMF1,PMF1-BGLAP","+,+",FALSE,FALSE,-0,RHBG,-149279,+,PBX1,-8339450,+,5366,0.05590756615728662,1397,yes,"PMF1,PMF1-BGLAP *","PMF1,PMF1-BGLAP *
chr1-156219908"
chr1,156816255,156816255,1,-,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1-156816255,1,0.018635855385762207,TRUE,"SH2D2A,NTRK1","-,+",FALSE,FALSE,-0,NTRK1,0,+,PBX1,-7743103,+,5366,0.018635855385762207,1397,yes,"SH2D2A,NTRK1 *~","SH2D2A,NTRK1 *~
chr1-156816255"
chr1,159923164,159923164,1,-,TCELL,454,LS-6,pin25,2,hg38,D-1,-1,-0,chr1-159923164,1,0.03727171077152441,TRUE,TAGLN2,-,FALSE,TRUE,0,IGSF8,168173,-,PBX1,-4636194,+,5366,0.03727171077152441,1397,yes,TAGLN2 *,"TAGLN2 *
chr1-159923164"
chr1,161186832,161186832,1,-,TCELL,454,LS-6,pin25,3,hg38,D-1,-1,-0,chr1-161186832,1,0.05590756615728662,FALSE,ADAMTS4,-,FALSE,TRUE,2895,NECTIN4,-97236,-,PBX1,-3372526,+,5366,0.05590756615728662,1397,yes,ADAMTS4 ,"ADAMTS4 
chr1-161186832"
chr1,1616651,1616651,1,-,TCELL,454,LS-6,pin25,14,hg38,D-1,-1,-0,chr1-1616651,1,0.2609019754006709,TRUE,MIB2,+,FALSE,FALSE,0,MIB2,0,+,LCK,-30634586,+,5366,0.2609019754006709,1397,yes,MIB2 *~,"MIB2 *~
chr1-1616651"
chr1,168509063,168509063,1,-,TCELL,454,LS-6,pin25,5,hg38,D-1,-1,-0,chr1-168509063,1,0.09317927692881103,FALSE,LOC101928565,-,FALSE,TRUE,-13418,DPT,186392,-,PBX1,3623015,+,5366,0.09317927692881103,1397,yes,LOC101928565 ,"LOC101928565 
chr1-168509063"
chr1,170533310,170533310,1,-,TCELL,454,LS-6,pin25,4,hg38,D-1,-1,-0,chr1-170533310,1,0.07454342154304883,TRUE,GORAB,+,FALSE,FALSE,0,PRRX1,-130860,+,PBX1,5647262,+,5366,0.07454342154304883,1397,yes,GORAB *,"GORAB *
chr1-170533310"
chr1,173871789,173871789,1,-,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1-173871789,1,0.018635855385762207,TRUE,ZBTB37,+,FALSE,FALSE,0,GAS5,-2906,-,PBX1,8985741,+,5366,0.018635855385762207,1397,yes,ZBTB37 *~,"ZBTB37 *~
chr1-173871789"
chr1,180499471,180499471,1,-,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1-180499471,1,0.018635855385762207,TRUE,ACBD6,-,FALSE,TRUE,0,ABL2,-1269786,-,PBX1,15613423,+,5366,0.018635855385762207,1397,yes,ACBD6 *,"ACBD6 *
chr1-180499471"
chr1,182715860,182715860,1,-,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1-182715860,1,0.018635855385762207,FALSE,LINC01688,+,FALSE,FALSE,1315,DHX9,-123442,+,PBX1,17829812,+,5366,0.018635855385762207,1397,yes,LINC01688 ,"LINC01688 
chr1-182715860"
chr1,185438802,185438802,1,-,TCELL,454,LS-6,pin25,3,hg38,D-1,-1,-0,chr1-185438802,1,0.05590756615728662,FALSE,GS1-279B7.1,-,FALSE,TRUE,-103762,PRG4,-857469,+,PBX1,20552754,+,5366,0.05590756615728662,1397,yes,GS1-279B7.1 ,"GS1-279B7.1 
chr1-185438802"
chr1,203291260,203291260,1,-,TCELL,454,LS-6,pin25,3,hg38,D-1,-1,-0,chr1-203291260,1,0.05590756615728662,FALSE,LINC01353,+,FALSE,FALSE,2461,BTG2,-14274,+,PBX1,38405212,+,5366,0.05590756615728662,1397,yes,LINC01353 ~,"LINC01353 ~
chr1-203291260"
chr1,204318979,204318979,1,-,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1-204318979,1,0.018635855385762207,TRUE,PLEKHA6,-,FALSE,TRUE,0,MDM4,-197398,+,PBX1,39432931,+,5366,0.018635855385762207,1397,yes,PLEKHA6 *,"PLEKHA6 *
chr1-204318979"
chr1,206556516,206556516,1,-,TCELL,454,LS-6,pin25,3,hg38,D-1,-1,-0,chr1-206556516,1,0.05590756615728662,TRUE,RASSF5,+,FALSE,FALSE,-0,MAPKAPK2,-128502,+,PBX1,41670468,+,5366,0.05590756615728662,1397,yes,RASSF5 *,"RASSF5 *
chr1-206556516"
chr1,213120733,213120733,1,-,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1-213120733,1,0.018635855385762207,TRUE,RPS6KC1,+,FALSE,FALSE,0,ATF3,499955,+,PBX1,48234685,+,5366,0.018635855385762207,1397,yes,RPS6KC1 *,"RPS6KC1 *
chr1-213120733"
chr1,21912118,21912118,1,-,TCELL,454,LS-6,pin25,4,hg38,D-1,-1,-0,chr1-21912118,1,0.07454342154304883,TRUE,HSPG2,-,FALSE,TRUE,0,HSPG2,0,-,LCK,-10339119,+,5366,0.07454342154304883,1397,yes,HSPG2 *~,"HSPG2 *~
chr1-21912118"
chr1,221729105,221729105,1,-,TCELL,454,LS-6,pin25,9,hg38,D-1,-1,-0,chr1-221729105,1,0.16772269847185986,TRUE,DUSP10,-,FALSE,TRUE,0,DUSP10,0,-,PBX1,56843057,+,5366,0.16772269847185986,1397,yes,DUSP10 *~,"DUSP10 *~
chr1-221729105"
chr1,225453066,225453066,1,-,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1-225453066,1,0.018635855385762207,FALSE,LBR,-,FALSE,TRUE,-24210,ENAH,33761,-,PBX1,60567018,+,5366,0.018635855385762207,1397,yes,LBR ~,"LBR ~
chr1-225453066"
chr1,230241486,230241486,1,-,TCELL,454,LS-6,pin25,2,hg38,D-1,-1,-0,chr1-230241486,1,0.03727171077152441,TRUE,GALNT2,+,FALSE,FALSE,-0,ABCB10,-682790,-,PBX1,65355438,+,5366,0.03727171077152441,1397,yes,GALNT2 *,"GALNT2 *
chr1-230241486"
chr1,234728478,234728478,1,-,TCELL,454,LS-6,pin25,2,hg38,D-1,-1,-0,chr1-234728478,1,0.03727171077152441,TRUE,LINC01132,+,TRUE,FALSE,-0,IRF2BP2,-118952,-,PBX1,69842430,+,5366,0.03727171077152441,1397,yes,LINC01132 *,"LINC01132 *
chr1-234728478"
chr1,23997944,23997944,1,-,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1-23997944,1,0.018635855385762207,FALSE,SRSF10,-,FALSE,TRUE,-17480,CNR2,-84616,-,LCK,-8253293,+,5366,0.018635855385762207,1397,yes,SRSF10 ,"SRSF10 
chr1-23997944"
chr1,24191172,24191172,1,-,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1-24191172,1,0.018635855385762207,FALSE,IFNLR1,-,FALSE,TRUE,-3896,IL22RA1,-47886,-,LCK,-8060065,+,5366,0.018635855385762207,1397,yes,IFNLR1 ~,"IFNLR1 ~
chr1-24191172"
chr1,24539039,24539039,1,-,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1-24539039,1,0.018635855385762207,FALSE,LOC100506985,-,FALSE,TRUE,233,CLIC4,-206228,+,LCK,-7712198,+,5366,0.018635855385762207,1397,yes,LOC100506985 ,"LOC100506985 
chr1-24539039"
chr1,248479757,248479757,1,-,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1-248479757,1,0.018635855385762207,FALSE,OR2T3,+,FALSE,FALSE,5449,SMYD3,-1972414,-,PBX1,83593709,+,5366,0.018635855385762207,1397,yes,OR2T3 ,"OR2T3 
chr1-248479757"
chr1,24970386,24970386,1,-,TCELL,454,LS-6,pin25,2,hg38,D-1,-1,-0,chr1-24970386,1,0.03727171077152441,FALSE,RUNX3,-,FALSE,TRUE,-5375,RUNX3,-5375,-,LCK,-7280851,+,5366,0.03727171077152441,1397,yes,RUNX3 ~,"RUNX3 ~
chr1-24970386"
chr1,25033576,25033576,1,-,TCELL,454,LS-6,pin25,11,hg38,D-1,-1,-0,chr1-25033576,1,0.20499440924338427,FALSE,MIR4425,+,FALSE,FALSE,9989,RUNX3,-68565,-,LCK,-7217661,+,5366,0.20499440924338427,1397,yes,MIR4425 ,"MIR4425 
chr1-25033576"
chr1,26544569,26544569,1,-,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1-26544569,1,0.018635855385762207,TRUE,RPS6KA1,+,FALSE,FALSE,0,RPS6KA1,0,+,LCK,-5706668,+,5366,0.018635855385762207,1397,yes,RPS6KA1 *~,"RPS6KA1 *~
chr1-26544569"
chr1,26830442,26830442,1,-,TCELL,454,LS-6,pin25,4,hg38,D-1,-1,-0,chr1-26830442,1,0.07454342154304883,TRUE,ZDHHC18,+,FALSE,FALSE,0,ZDHHC18,0,+,LCK,-5420795,+,5366,0.07454342154304883,1397,yes,ZDHHC18 *~,"ZDHHC18 *~
chr1-26830442"
chr1,29060738,29060738,1,-,TCELL,454,LS-6,pin25,3,hg38,D-1,-1,-0,chr1-29060738,1,0.05590756615728662,TRUE,EPB41,+,FALSE,FALSE,-0,PTPRU,-175776,+,LCK,-3190499,+,5366,0.05590756615728662,1397,yes,EPB41 *,"EPB41 *
chr1-29060738"
chr1,32966923,32966923,1,-,TCELL,454,LS-6,pin25,8,hg38,D-1,-1,-0,chr1-32966923,1,0.14908684308609765,FALSE,RNF19B,-,FALSE,TRUE,-2109,TRIM62,178477,-,LCK,680755,+,5366,0.14908684308609765,1397,yes,RNF19B ,"RNF19B 
chr1-32966923"
chr1,65421499,65421499,1,-,TCELL,454,LS-6,pin25,2,hg38,D-1,-1,-0,chr1-65421499,1,0.03727171077152441,TRUE,"LEPROT,LEPR","+,+",FALSE,FALSE,-0,DNAJC6,5629,+,STIL,-18107351,-,5366,0.03727171077152441,1397,yes,"LEPROT,LEPR *~","LEPROT,LEPR *~
chr1-65421499"
chr1,6603915,6603915,1,-,TCELL,454,LS-6,pin25,2,hg38,D-1,-1,-0,chr1-6603915,1,0.03727171077152441,FALSE,KLHL21,-,FALSE,TRUE,-1016,ZBTB48,14634,+,LCK,-25647322,+,5366,0.03727171077152441,1397,yes,KLHL21 ~,"KLHL21 ~
chr1-6603915"
chr1,6784093,6784093,1,-,TCELL,454,LS-6,pin25,2,hg38,D-1,-1,-0,chr1-6784093,1,0.03727171077152441,TRUE,CAMTA1-DT,-,FALSE,TRUE,-0,CAMTA1,-1229,+,LCK,-25467144,+,5366,0.03727171077152441,1397,yes,CAMTA1-DT *~,"CAMTA1-DT *~
chr1-6784093"
chr1,68642555,68642555,1,-,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1-68642555,1,0.018635855385762207,FALSE,DEPDC1-AS1,+,FALSE,FALSE,103927,DIRAS3,-590923,-,STIL,-21328407,-,5366,0.018635855385762207,1397,yes,DEPDC1-AS1 ,"DEPDC1-AS1 
chr1-68642555"
chr1,70204593,70204593,1,-,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1-70204593,1,0.018635855385762207,TRUE,LRRC40,-,FALSE,TRUE,0,DIRAS3,-2152961,-,STIL,-22890445,-,5366,0.018635855385762207,1397,yes,LRRC40 *,"LRRC40 *
chr1-70204593"
chr1,70352674,70352674,1,-,TCELL,454,LS-6,pin25,12,hg38,D-1,-1,-0,chr1-70352674,1,0.22363026462914648,TRUE,ANKRD13C,-,FALSE,TRUE,0,DIRAS3,-2301042,-,STIL,-23038526,-,5366,0.22363026462914648,1397,yes,ANKRD13C *,"ANKRD13C *
chr1-70352674"
chr1,71314699,71314699,1,-,TCELL,454,LS-6,pin25,2,hg38,D-1,-1,-0,chr1-71314699,1,0.03727171077152441,FALSE,ZRANB2-AS2,+,FALSE,FALSE,76975,DIRAS3,-3263067,-,STIL,-24000551,-,5366,0.03727171077152441,1397,yes,ZRANB2-AS2 ,"ZRANB2-AS2 
chr1-71314699"
chr1,77778638,77778638,1,-,TCELL,454,LS-6,pin25,4,hg38,D-1,-1,-0,chr1-77778638,1,0.07454342154304883,FALSE,MIGA1,+,FALSE,FALSE,-984,FUBP1,165411,-,STIL,-30464490,-,5366,0.07454342154304883,1397,yes,MIGA1 ,"MIGA1 
chr1-77778638"
chr1,89723221,89723221,1,-,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1-89723221,1,0.018635855385762207,FALSE,LRRC8C,+,FALSE,FALSE,3685,GBP1,-657860,-,STIL,-42409073,-,5366,0.018635855385762207,1397,yes,LRRC8C ,"LRRC8C 
chr1-89723221"
chr1,89820509,89820509,1,-,TCELL,454,LS-6,pin25,2,hg38,D-1,-1,-0,chr1-89820509,1,0.03727171077152441,FALSE,LRRC8D,+,FALSE,FALSE,-503,GBP1,-755148,-,STIL,-42506361,-,5366,0.03727171077152441,1397,yes,LRRC8D ,"LRRC8D 
chr1-89820509"
chr1,91673943,91673943,1,-,TCELL,454,LS-6,pin25,2,hg38,D-1,-1,-0,chr1-91673943,1,0.03727171077152441,FALSE,TGFBR3,-,FALSE,TRUE,6398,TGFBR3,6398,-,STIL,-44359795,-,5366,0.03727171077152441,1397,yes,TGFBR3 ~,"TGFBR3 ~
chr1-91673943"
chr1,92578829,92578829,1,-,TCELL,454,LS-6,pin25,3,hg38,D-1,-1,-0,chr1-92578829,1,0.05590756615728662,TRUE,EVI5,-,FALSE,TRUE,-0,GFI1,-91952,-,STIL,-45264681,-,5366,0.05590756615728662,1397,yes,EVI5 *,"EVI5 *
chr1-92578829"
chr1,92980258,92980258,1,-,TCELL,454,LS-6,pin25,6,hg38,D-1,-1,-0,chr1-92980258,1,0.11181513231457324,FALSE,FAM69A,-,FALSE,TRUE,-18735,GFI1,-493381,-,STIL,-45666110,-,5366,0.11181513231457324,1397,yes,FAM69A ,"FAM69A 
chr1-92980258"
chr1,9716458,9716458,1,-,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1-9716458,1,0.018635855385762207,TRUE,PIK3CD,+,TRUE,FALSE,-0,PIK3CD,-0,+,LCK,-22534779,+,5366,0.018635855385762207,1397,yes,PIK3CD *~,"PIK3CD *~
chr1-9716458"
chr1,98871399,98871399,1,-,TCELL,454,LS-6,pin25,3,hg38,D-1,-1,-0,chr1-98871399,1,0.05590756615728662,FALSE,PLPPR5,-,FALSE,TRUE,18844,ALG14,-3798447,-,STIL,-51557251,-,5366,0.05590756615728662,1397,yes,PLPPR5 ,"PLPPR5 
chr1-98871399"
chr1,99969795,99969795,1,-,TCELL,454,LS-6,pin25,2,hg38,D-1,-1,-0,chr1-99969795,1,0.03727171077152441,TRUE,SLC35A3,+,TRUE,FALSE,0,COL11A1,2906670,-,STIL,-52655647,-,5366,0.03727171077152441,1397,yes,SLC35A3 *,"SLC35A3 *
chr1-99969795"
chr1,99970981,99970981,1,-,TCELL,454,LS-6,pin25,37,hg38,D-1,-1,-0,chr1-99970981,1,0.6895266492732016,TRUE,SLC35A3,+,FALSE,FALSE,0,COL11A1,2905484,-,STIL,-52656833,-,5366,0.6895266492732016,1397,yes,SLC35A3 *,"SLC35A3 *
chr1-99970981"
chr1,101146964,101146964,1,+,TCELL,454,LS-6,pin25,3,hg38,D-1,-1,-0,chr1+101146964,1,0.05590756615728662,FALSE,LOC102606465,+,FALSE,TRUE,59584,COL11A1,1729501,-,STIL,-53832816,-,5366,0.05590756615728662,1397,yes,LOC102606465 ,"LOC102606465 
chr1+101146964"
chr1,101234916,101234916,1,+,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1+101234916,1,0.018635855385762207,TRUE,LOC101928370,-,TRUE,FALSE,-0,COL11A1,1641549,-,STIL,-53920768,-,5366,0.018635855385762207,1397,yes,LOC101928370 *,"LOC101928370 *
chr1+101234916"
chr1,109820750,109820750,1,+,TCELL,454,LS-6,pin25,3,hg38,D-1,-1,-0,chr1+109820750,1,0.05590756615728662,FALSE,EPS8L3,-,FALSE,FALSE,-56727,CSF1,-89859,+,PBX1,-54738608,+,5366,0.05590756615728662,1397,yes,EPS8L3 ,"EPS8L3 
chr1+109820750"
chr1,109909105,109909105,1,+,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1+109909105,1,0.018635855385762207,FALSE,CSF1,+,FALSE,TRUE,-1504,CSF1,-1504,+,PBX1,-54650253,+,5366,0.018635855385762207,1397,yes,CSF1 ~,"CSF1 ~
chr1+109909105"
chr1,111516003,111516003,1,+,TCELL,454,LS-6,pin25,2,hg38,D-1,-1,-0,chr1+111516003,1,0.03727171077152441,TRUE,TMIGD3,-,FALSE,FALSE,-0,WDR77,-66694,-,PBX1,-53043355,+,5366,0.03727171077152441,1397,yes,TMIGD3 *,"TMIGD3 *
chr1+111516003"
chr1,111516171,111516171,1,+,TCELL,454,LS-6,pin25,2,hg38,D-1,-1,-0,chr1+111516171,1,0.03727171077152441,TRUE,TMIGD3,-,FALSE,FALSE,-0,WDR77,-66862,-,PBX1,-53043187,+,5366,0.03727171077152441,1397,yes,TMIGD3 *,"TMIGD3 *
chr1+111516171"
chr1,113872474,113872474,1,+,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1+113872474,1,0.018635855385762207,TRUE,AP4B1-AS1,+,FALSE,TRUE,-0,TRIM33,520301,-,PBX1,-50686884,+,5366,0.018635855385762207,1397,yes,AP4B1-AS1 *,"AP4B1-AS1 *
chr1+113872474"
chr1,116738389,116738389,1,+,TCELL,454,LS-6,pin25,6,hg38,D-1,-1,-0,chr1+116738389,1,0.11181513231457324,FALSE,CD2,+,FALSE,TRUE,-16039,VTCN1,405196,-,PBX1,-47820969,+,5366,0.11181513231457324,1397,yes,CD2 ,"CD2 
chr1+116738389"
chr1,116758919,116758919,1,+,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1+116758919,1,0.018635855385762207,TRUE,CD2,+,FALSE,TRUE,0,VTCN1,384666,-,PBX1,-47800439,+,5366,0.018635855385762207,1397,yes,CD2 *,"CD2 *
chr1+116758919"
chr1,116806718,116806718,1,+,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1+116806718,1,0.018635855385762207,FALSE,CD2,+,FALSE,TRUE,37488,VTCN1,336867,-,PBX1,-47752640,+,5366,0.018635855385762207,1397,yes,CD2 ,"CD2 
chr1+116806718"
chr1,1200461,1200461,1,+,TCELL,454,LS-6,pin25,2,hg38,D-1,-1,-0,chr1+1200461,1,0.03727171077152441,FALSE,TTLL10,+,FALSE,TRUE,2527,MIB2,-414952,+,LCK,-31050776,+,5366,0.03727171077152441,1397,yes,TTLL10 ,"TTLL10 
chr1+1200461"
chr1,12468039,12468039,1,+,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1+12468039,1,0.018635855385762207,TRUE,VPS13D,+,FALSE,TRUE,-0,DHRS3,99869,-,LCK,-19783198,+,5366,0.018635855385762207,1397,yes,VPS13D *,"VPS13D *
chr1+12468039"
chr1,143799826,143799826,1,+,TCELL,454,LS-6,pin25,7,hg38,D-1,-1,-0,chr1+143799826,1,0.13045098770033545,FALSE,LOC388692,+,FALSE,TRUE,2718,PIAS3,2048694,-,PBX1,-20759532,+,5366,0.13045098770033545,1397,yes,LOC388692 ,"LOC388692 
chr1+143799826"
chr1,148710852,148710852,1,+,TCELL,454,LS-6,pin25,2,hg38,D-1,-1,-0,chr1+148710852,1,0.03727171077152441,FALSE,NUDT4B,+,FALSE,TRUE,-37920,PDE4DIP,-97327,+,PBX1,-15848506,+,5366,0.03727171077152441,1397,yes,NUDT4B ,"NUDT4B 
chr1+148710852"
chr1,152048514,152048514,1,+,TCELL,454,LS-6,pin25,4,hg38,D-1,-1,-0,chr1+152048514,1,0.07454342154304883,FALSE,S100A11,-,FALSE,FALSE,-11478,S100A10,-54275,-,PBX1,-12510844,+,5366,0.07454342154304883,1397,yes,S100A11 ,"S100A11 
chr1+152048514"
chr1,155307957,155307957,1,+,TCELL,454,LS-6,pin25,1,hg38,D-1,-1,-0,chr1+155307957,1,0.018635855385762207,FALSE,FDPS,+,FALSE,TRUE,-789,THBS3,-99975,-,PBX1,-9251401,+,5366,0.018635855385762207,1397,yes,FDPS ,"FDPS 
chr1+155307957"
chr1,156153428,156153428,1,+,TCELL,454,LS-6,pin25,9,hg38,D-1,-1,-0,chr1+156153428,1,0.16772269847185986,TRUE,SEMA4A,+,FALSE,TRUE,0,ARHGEF2,-173867,-,PBX1,-8405930,+,5366,0.16772269847185986,1397,yes,SEMA4A *,"SEMA4A *
chr1+156153428"
chr1,156222157,156222157,1,+,TCELL,454,LS-6,pin25,4,hg38,D-1,-1,-0,chr1+156222157,1,0.07454342154304883,TRUE,"PMF1,PMF1-BGLAP","+,+",FALSE,TRUE,-0,RHBG,-147030,+,PBX1,-8337201,+,5366,0.07454342154304883,1397,yes,"PMF1,PMF1-BGLAP *","PMF1,PMF1-BGLAP *
chr1+156222157"
chr1,156504473,156504473,1,+,TCELL,454,LS-6,pin25,4,hg38,D-1,-1,-0,chr1+156504473,1,0.07454342154304883,FALSE,MEF2D,-,FALSE,FALSE,-3630,MEF2D,-3630,-,PBX1,-8054885,+,5366,0.07454342154304883,1397,yes,MEF2D ~,"MEF2D ~
chr1+156504473"
